Work Order Number,Customer Number,Name,Address,City,State,OrderDate,DayOfWeek,Latitude,Longitude,Rt,Food Pallets,Pet Food Pallets,Chemical Pallets,Total Pallets,Seq
902126,083,Customer 083,3092 Main Street,Brooklyn,NY,06/12/2026,Friday,40.63287188101084,-74.16028394578468,16,4.41,0.0,0.25,4.66,1
902127,088,Customer 088,5016 Main Street,Bronx,NY,06/12/2026,Friday,40.85920015425595,-73.90056567901365,31,5.22,0.0,0.0,5.22,1
902128,001,Customer 001,9520 Main Street,Bronx,NY,06/15/2026,Monday,40.82393494763585,-73.90903906592717,45,3.27,0.35,0.0,3.62,1
902129,003,Customer 003,2897 Main Street,Bronx,NY,06/15/2026,Monday,40.86555164559,-73.88702973397817,19,9.86,0.0,0.0,9.86,1
902130,005,Customer 005,8879 Main Street,Queens,NY,06/15/2026,Monday,40.69747391202919,-73.82905390354207,25,2.62,0.12,0.0,2.74,1
902131,010,Customer 010,6315 Main Street,Brooklyn,NY,06/15/2026,Monday,40.65654070000209,-73.91897014191731,6,0.52,0.0,0.0,0.52,1
902142,059,Customer 059,245 Main Street,Brooklyn,NY,06/15/2026,Monday,40.67755950741335,-73.91187495774679,6,0.5,0.16,0.25,0.91,2
902132,015,Customer 015,9233 Main Street,Bronx,NY,06/15/2026,Monday,40.82239448550935,-73.91429829435131,21,0.41,0.0,0.0,0.41,1
902133,016,Customer 016,4877 Main Street,Bronx,NY,06/15/2026,Monday,40.854973107257365,-73.86437656576189,21,0.64,0.0,0.25,0.89,2
902134,018,Customer 018,9459 Main Street,Bronx,NY,06/15/2026,Monday,40.84297611177931,-73.84592385676613,31,3.45,0.0,0.25,3.7,1
902135,020,Customer 020,3403 Main Street,Queens,NY,06/15/2026,Monday,40.70811449489744,-73.79898444261066,32,0.62,0.0,0.0,0.62,1
902136,021,Customer 021,5441 Main Street,Brooklyn,NY,06/15/2026,Monday,40.68093339365346,-73.94670663597643,18,1.68,0.0,0.0,1.68,1
902137,034,Customer 034,3365 Main Street,Manhattan,NY,06/15/2026,Monday,40.768896755175966,-73.95610818925888,3,1.8,0.0,0.09,1.89,1
902138,039,Customer 039,3668 Main Street,Bronx,NY,06/15/2026,Monday,40.84909985735391,-73.92113692416197,70,0.67,0.35,0.0,1.02,1
902139,040,Customer 040,4879 Main Street,Queens,NY,06/15/2026,Monday,40.76395482312956,-73.91128512522792,5,0.4,0.0,0.0,0.4,1
902140,045,Customer 045,9408 Main Street,Brooklyn,NY,06/15/2026,Monday,40.63550402142037,-74.13303054062014,Bronx,0.68,0.0,0.0,0.68,1
902141,056,Customer 056,9635 Main Street,Queens,NY,06/15/2026,Monday,40.7572560717902,-73.91514119505781,2,0.68,0.0,0.0,0.68,1
902143,066,Customer 066,4113 Main Street,Brooklyn,NY,06/15/2026,Monday,40.66065294279969,-73.87876303673895,1,0.78,0.08,0.0,0.86,1
902144,084,Customer 084,5163 Main Street,Brooklyn,NY,06/15/2026,Monday,40.66480658774192,-73.9572281363883,15,0.53,0.19,0.0,0.72,1
902145,086,Customer 086,1220 Main Street,Bronx,NY,06/15/2026,Monday,40.85368960688969,-73.90929502876213,33,0.84,0.0,0.0,0.84,1
902150,036,Customer 036,6613 Main Street,New York,NY,06/16/2026,Tuesday,40.80325822563249,-73.93591692391615,14,0.62,0.0,0.26,0.88,1
902146,013,Customer 013,8510 Main Street,New York,NY,06/16/2026,Tuesday,40.81574307418728,-73.9379714247544,14,0.66,0.0,0.0,0.66,2
902154,052,Customer 052,4336 Main Street,Bronx,NY,06/16/2026,Tuesday,40.84586642009279,-73.89820757611032,14,1.62,0.0,0.0,1.62,3
902149,029,Customer 029,2385 Main Street,Bronx,NY,06/16/2026,Tuesday,40.853619797063494,-73.90831990645347,14,1.95,0.0,0.0,1.95,4
902158,067,Customer 067,2167 Main Street,Bronx,NY,06/16/2026,Tuesday,40.86604266971237,-73.92623623009767,14,0.69,0.0,0.0,0.69,5
902151,041,Customer 041,9300 Main Street,New York,NY,06/16/2026,Tuesday,40.759382235947626,-73.93895415268634,21,0.5,0.35,0.0,0.85,1
902147,015,Customer 015,6507 Main Street,Bronx,NY,06/16/2026,Tuesday,40.82239448550935,-73.91429829435131,21,0.47,0.35,0.0,0.82,2
902148,028,Customer 028,4927 Main Street,Queens,NY,06/16/2026,Tuesday,40.71519521264396,-73.74349772371512,2,0.45,0.0,0.25,0.7,1
902155,056,Customer 056,3684 Main Street,Queens,NY,06/16/2026,Tuesday,40.7572560717902,-73.91514119505781,2,0.7,0.0,0.0,0.7,2
902152,044,Customer 044,3385 Main Street,Brooklyn,NY,06/16/2026,Tuesday,40.685443993544496,-73.943950969423,73,0.42,0.0,0.0,0.42,1
902153,047,Customer 047,2149 Main Street,Manhattan,NY,06/16/2026,Tuesday,40.71773283828544,-73.98411846097412,3,0.61,0.0,0.0,0.61,1
902157,063,Customer 063,5829 Main Street,Brooklyn,NY,06/16/2026,Tuesday,40.689007393638555,-73.9173641706466,10,2.54,0.0,0.0,2.54,1
902156,062,Customer 062,3458 Main Street,Brooklyn,NY,06/16/2026,Tuesday,40.689239848977614,-73.91777406506378,10,1.68,0.0,0.0,1.68,2
902159,072,Customer 072,5852 Main Street,Brooklyn,NY,06/16/2026,Tuesday,40.65171110205392,-73.9191771105472,9,0.49,0.0,0.0,0.49,1
902160,081,Customer 081,4516 Main Street,Brooklyn,NY,06/16/2026,Tuesday,40.68024236564245,-73.93137158188019,17,1.05,0.0,0.0,1.05,1
902161,083,Customer 083,1084 Main Street,Brooklyn,NY,06/16/2026,Tuesday,40.63287188101084,-74.16028394578468,16,3.72,0.35,0.0,4.07,1
902162,084,Customer 084,1883 Main Street,Brooklyn,NY,06/16/2026,Tuesday,40.66480658774192,-73.9572281363883,15,0.54,0.17,0.0,0.71,1
902163,087,Customer 087,5231 Main Street,Brooklyn,NY,06/16/2026,Tuesday,40.66150707860249,-73.87346498223229,99,10.96,0.0,0.0,10.96,1
902164,089,Customer 089,6299 Main Street,Bronx,NY,06/16/2026,Tuesday,40.830728643622344,-73.89126472129591,33,6.38,0.0,0.0,6.38,1
902167,019,Customer 019,8895 Main Street,Manhattan,NY,06/17/2026,Wednesday,40.778836484045,-73.98329931044094,4,0.8,0.0,0.0,0.8,1
902165,006,Customer 006,1540 Main Street,Manhattan,NY,06/17/2026,Wednesday,40.80740818873632,-73.96565982955099,4,0.77,0.0,0.0,0.77,2
902166,018,Customer 018,3028 Main Street,Bronx,NY,06/17/2026,Wednesday,40.84297611177931,-73.84592385676613,31,4.75,0.0,0.0,4.75,1
902168,021,Customer 021,1711 Main Street,Brooklyn,NY,06/17/2026,Wednesday,40.68093339365346,-73.94670663597643,18,1.25,0.0,0.0,1.25,1
902169,024,Customer 024,4670 Main Street,Bronx,NY,06/17/2026,Wednesday,40.896883630705474,-73.85135085346376,7,0.61,0.0,0.0,0.61,1
902170,025,Customer 025,6677 Main Street,Brooklyn,NY,06/17/2026,Wednesday,40.69835136729073,-73.9158925078441,8,0.88,0.0,0.25,1.13,1
902171,026,Customer 026,4027 Main Street,Queens,NY,06/17/2026,Wednesday,40.67584687606802,-73.85557337127459,73,4.02,0.0,0.0,4.02,1
902172,032,Customer 032,1820 Main Street,Bronx,NY,06/17/2026,Wednesday,40.853589534832395,-73.89464414584027,21,0.45,0.35,0.0,0.8,1
902173,067,Customer 067,2073 Main Street,Bronx,NY,06/17/2026,Wednesday,40.86604266971237,-73.92623623009767,14,0.81,0.0,0.0,0.81,1
902174,082,Customer 082,6907 Main Street,Bronx,NY,06/17/2026,Wednesday,40.869718152184745,-73.87892875884225,70,0.73,0.0,0.0,0.73,1
902175,086,Customer 086,3422 Main Street,Bronx,NY,06/17/2026,Wednesday,40.85368960688969,-73.90929502876213,33,0.83,0.0,0.0,0.83,1
902176,005,Customer 005,9095 Main Street,Queens,NY,06/18/2026,Thursday,40.69747391202919,-73.82905390354207,25,2.14,0.13,0.0,2.27,1
902177,009,Customer 009,4903 Main Street,Queens,NY,06/18/2026,Thursday,40.600009486593315,-73.74405287870175,1,0.4,0.0,0.0,0.4,1
902178,018,Customer 018,5873 Main Street,Bronx,NY,06/18/2026,Thursday,40.84297611177931,-73.84592385676613,31,4.0,0.0,0.0,4.0,1
902179,022,Customer 022,7258 Main Street,Queens,NY,06/18/2026,Thursday,40.70649711069442,-73.756756602347,2,0.68,0.0,0.0,0.68,1
902184,048,Customer 048,1267 Main Street,Queens,NY,06/18/2026,Thursday,40.75405265049564,-73.81832518415463,2,0.59,0.35,0.0,0.94,2
902187,056,Customer 056,2647 Main Street,Queens,NY,06/18/2026,Thursday,40.7572560717902,-73.91514119505781,2,0.73,0.0,0.0,0.73,3
902180,023,Customer 023,6074 Main Street,Queens,NY,06/18/2026,Thursday,40.76091447600587,-73.88181045003793,5,0.94,0.0,0.06,1.0,1
902183,040,Customer 040,8347 Main Street,Queens,NY,06/18/2026,Thursday,40.76395482312956,-73.91128512522792,5,0.53,0.0,0.0,0.53,2
902181,030,Customer 030,7969 Main Street,Brooklyn,NY,06/18/2026,Thursday,40.63878496266752,-73.97263862633669,17,2.42,0.0,0.25,2.67,1
902182,039,Customer 039,8917 Main Street,Bronx,NY,06/18/2026,Thursday,40.84909985735391,-73.92113692416197,70,0.66,0.0,0.0,0.66,1
902185,049,Customer 049,6459 Main Street,Bronx,NY,06/18/2026,Thursday,40.84161725986629,-73.90132809233144,7,0.56,0.0,0.0,0.56,1
902186,050,Customer 050,5506 Main Street,Bronx,NY,06/18/2026,Thursday,40.88504380789946,-73.85462851943738,7,0.95,0.0,0.0,0.95,2
902188,086,Customer 086,6158 Main Street,Bronx,NY,06/18/2026,Thursday,40.85368960688969,-73.90929502876213,33,0.67,0.0,0.0,0.67,1
902189,005,Customer 005,3647 Main Street,Queens,NY,06/19/2026,Friday,40.69747391202919,-73.82905390354207,25,3.04,0.11,0.0,3.15,1
902190,006,Customer 006,3142 Main Street,Manhattan,NY,06/19/2026,Friday,40.80740818873632,-73.96565982955099,4,0.74,0.0,0.0,0.74,1
902191,007,Customer 007,5413 Main Street,Brooklyn,NY,06/19/2026,Friday,40.63116428754058,-73.96665280296365,15,3.2,0.35,0.0,3.55,1
902192,008,Customer 008,2930 Main Street,Bronx,NY,06/19/2026,Friday,40.81813101864817,-73.90411620231987,70,1.5,0.0,0.0,1.5,1
902193,021,Customer 021,7935 Main Street,Brooklyn,NY,06/19/2026,Friday,40.68093339365346,-73.94670663597643,18,1.49,0.0,0.0,1.49,1
902194,031,Customer 031,8356 Main Street,Bronx,NY,06/19/2026,Friday,40.85734534786821,-73.89474039555732,22,1.91,0.0,0.03,1.94,1
902195,051,Customer 051,5463 Main Street,Queens,NY,06/19/2026,Friday,40.60737229758411,-73.75316746816085,1,0.77,0.0,0.0,0.77,1
902196,064,Customer 064,9712 Main Street,Brooklyn,NY,06/19/2026,Friday,40.67139788117989,-73.9340888408256,23,1.55,0.14,0.0,1.69,1
902197,068,Customer 068,6693 Main Street,Brooklyn,NY,06/19/2026,Friday,40.63036297971589,-74.08136228889674,17,0.76,0.11,0.0,0.87,1
902198,074,Customer 074,1328 Main Street,Bronx,NY,06/19/2026,Friday,40.87654063424415,-73.86675762676278,71,2.51,0.03,0.0,2.54,1
902199,080,Customer 080,2682 Main Street,Queens,NY,06/19/2026,Friday,40.67620628689007,-73.74285399139629,2,0.56,0.0,0.0,0.56,1
902200,083,Customer 083,3912 Main Street,Brooklyn,NY,06/19/2026,Friday,40.63287188101084,-74.16028394578468,16,3.39,0.0,0.0,3.39,1
902228,091,Customer 091,6631 Main Street,Queens,NY,06/22/2026,Monday,40.69772873982824,-73.8341823153853,45,0.66,0.0,0.0,0.66,1
902201,001,Customer 001,4460 Main Street,Bronx,NY,06/22/2026,Monday,40.82393494763585,-73.90903906592717,45,4.02,0.35,0.0,4.37,2
902202,003,Customer 003,514 Main Street,Bronx,NY,06/22/2026,Monday,40.86555164559,-73.88702973397817,19,8.28,0.35,0.0,8.63,1
902203,005,Customer 005,1417 Main Street,Queens,NY,06/22/2026,Monday,40.69747391202919,-73.82905390354207,25,3.2,0.12,0.0,3.32,1
902204,010,Customer 010,3518 Main Street,Brooklyn,NY,06/22/2026,Monday,40.65654070000209,-73.91897014191731,6,0.4,0.35,0.0,0.75,1
902222,059,Customer 059,2774 Main Street,Brooklyn,NY,06/22/2026,Monday,40.67755950741335,-73.91187495774679,6,0.6,0.12,0.0,0.72,2
902205,015,Customer 015,2719 Main Street,Bronx,NY,06/22/2026,Monday,40.82239448550935,-73.91429829435131,21,0.45,0.0,0.0,0.45,1
902206,016,Customer 016,9196 Main Street,Bronx,NY,06/22/2026,Monday,40.854973107257365,-73.86437656576189,21,0.6,0.0,0.0,0.6,2
902207,017,Customer 017,5426 Main Street,Brooklyn,NY,06/22/2026,Monday,40.68918573963909,-73.95966142657014,30,1.42,0.0,0.0,1.42,1
902208,018,Customer 018,9111 Main Street,Bronx,NY,06/22/2026,Monday,40.84297611177931,-73.84592385676613,31,3.58,0.0,0.0,3.58,1
902209,020,Customer 020,2688 Main Street,Queens,NY,06/22/2026,Monday,40.70811449489744,-73.79898444261066,32,0.45,0.0,0.0,0.45,1
902210,021,Customer 021,9481 Main Street,Brooklyn,NY,06/22/2026,Monday,40.68093339365346,-73.94670663597643,18,1.39,0.0,0.0,1.39,1
902211,022,Customer 022,9327 Main Street,Queens,NY,06/22/2026,Monday,40.70649711069442,-73.756756602347,2,0.57,0.0,0.25,0.82,1
902221,056,Customer 056,3510 Main Street,Queens,NY,06/22/2026,Monday,40.7572560717902,-73.91514119505781,2,0.83,0.0,0.0,0.83,2
902212,027,Customer 027,2823 Main Street,Brooklyn,NY,06/22/2026,Monday,40.687360434885576,-73.98066195659537,9,0.68,0.0,0.0,0.68,1
902213,033,Customer 033,8384 Main Street,Bronx,NY,06/22/2026,Monday,40.88677507240233,-73.85199192252,7,0.89,0.35,0.0,1.24,1
902214,034,Customer 034,8212 Main Street,Manhattan,NY,06/22/2026,Monday,40.768896755175966,-73.95610818925888,3,1.51,0.0,0.07,1.58,1
902217,046,Customer 046,2940 Main Street,Manhattan,NY,06/22/2026,Monday,40.773204917119784,-73.95678092820883,3,1.3,0.0,0.0,1.3,2
902220,053,Customer 053,647 Main Street,Queens,NY,06/22/2026,Monday,40.7618627220245,-73.88916852512102,5,2.37,0.0,0.0,2.37,1
902215,040,Customer 040,2914 Main Street,Queens,NY,06/22/2026,Monday,40.76395482312956,-73.91128512522792,5,0.56,0.0,0.0,0.56,2
902216,045,Customer 045,633 Main Street,Brooklyn,NY,06/22/2026,Monday,40.63550402142037,-74.13303054062014,Bronx,1.04,0.0,0.0,1.04,1
902218,051,Customer 051,6231 Main Street,Queens,NY,06/22/2026,Monday,40.60737229758411,-73.75316746816085,1,0.67,0.0,0.25,0.92,1
902223,066,Customer 066,4514 Main Street,Brooklyn,NY,06/22/2026,Monday,40.66065294279969,-73.87876303673895,1,0.67,0.06,0.0,0.73,2
902219,052,Customer 052,1959 Main Street,Bronx,NY,06/22/2026,Monday,40.84586642009279,-73.89820757611032,14,1.66,0.0,0.0,1.66,1
902224,067,Customer 067,5561 Main Street,Bronx,NY,06/22/2026,Monday,40.86604266971237,-73.92623623009767,14,0.66,0.0,0.25,0.91,2
902225,070,Customer 070,2031 Main Street,Brooklyn,NY,06/22/2026,Monday,40.67439672491399,-73.9226282137167,11,0.84,0.0,0.0,0.84,1
902226,079,Customer 079,1622 Main Street,Brooklyn,NY,06/22/2026,Monday,40.65822719611959,-73.92944076589842,24,1.57,0.14,0.0,1.71,1
902227,084,Customer 084,3853 Main Street,Brooklyn,NY,06/22/2026,Monday,40.66480658774192,-73.9572281363883,15,0.48,0.22,0.25,0.95,1
902229,094,Customer 094,7449 Main Street,Queens,NY,06/22/2026,Monday,40.69384632036886,-73.84342565090739,37,4.65,0.0,0.0,4.65,1
902230,095,Customer 095,8833 Main Street,Queens,NY,06/22/2026,Monday,40.68727132626413,-73.82300862324279,38,4.02,0.35,0.0,4.37,1
902231,002,Customer 002,1834 Main Street,Queens,NY,06/23/2026,Tuesday,40.70595191172637,-73.75457110312014,25,0.55,0.03,0.0,0.58,1
902232,011,Customer 011,8577 Main Street,Brooklyn,NY,06/23/2026,Tuesday,40.652082455862505,-73.92481650340132,18,1.33,0.0,0.0,1.33,1
902238,036,Customer 036,8739 Main Street,New York,NY,06/23/2026,Tuesday,40.80325822563249,-73.93591692391615,14,0.54,0.0,0.34,0.88,1
902233,013,Customer 013,2178 Main Street,New York,NY,06/23/2026,Tuesday,40.81574307418728,-73.9379714247544,14,0.69,0.0,0.0,0.69,2
902237,029,Customer 029,1036 Main Street,Bronx,NY,06/23/2026,Tuesday,40.853619797063494,-73.90831990645347,14,1.8,0.35,0.0,2.15,3
902247,067,Customer 067,407 Main Street,Bronx,NY,06/23/2026,Tuesday,40.86604266971237,-73.92623623009767,14,0.65,0.0,0.0,0.65,4
902239,041,Customer 041,2916 Main Street,New York,NY,06/23/2026,Tuesday,40.759382235947626,-73.93895415268634,21,0.5,0.0,0.0,0.5,1
902234,015,Customer 015,9033 Main Street,Bronx,NY,06/23/2026,Tuesday,40.82239448550935,-73.91429829435131,21,0.59,0.0,0.0,0.59,2
902235,025,Customer 025,8172 Main Street,Brooklyn,NY,06/23/2026,Tuesday,40.69835136729073,-73.9158925078441,8,0.9,0.0,0.25,1.15,1
902236,028,Customer 028,9759 Main Street,Queens,NY,06/23/2026,Tuesday,40.71519521264396,-73.74349772371512,2,0.45,0.0,0.0,0.45,1
902243,048,Customer 048,6747 Main Street,Queens,NY,06/23/2026,Tuesday,40.75405265049564,-73.81832518415463,2,0.42,0.0,0.0,0.42,2
902244,056,Customer 056,2762 Main Street,Queens,NY,06/23/2026,Tuesday,40.7572560717902,-73.91514119505781,2,0.64,0.0,0.0,0.64,3
902240,042,Customer 042,9676 Main Street,Brooklyn,NY,06/23/2026,Tuesday,40.63208584532311,-73.96647452968952,9,2.21,0.15,0.0,2.36,1
902248,072,Customer 072,3010 Main Street,Brooklyn,NY,06/23/2026,Tuesday,40.65171110205392,-73.9191771105472,9,0.46,0.0,0.0,0.46,2
902241,044,Customer 044,5324 Main Street,Brooklyn,NY,06/23/2026,Tuesday,40.685443993544496,-73.943950969423,73,0.61,0.0,0.0,0.61,1
902242,047,Customer 047,5840 Main Street,Manhattan,NY,06/23/2026,Tuesday,40.71773283828544,-73.98411846097412,3,0.44,0.0,0.0,0.44,1
902245,062,Customer 062,7364 Main Street,Brooklyn,NY,06/23/2026,Tuesday,40.689239848977614,-73.91777406506378,10,2.24,0.0,0.0,2.24,1
902246,064,Customer 064,962 Main Street,Brooklyn,NY,06/23/2026,Tuesday,40.67139788117989,-73.9340888408256,23,1.97,0.22,0.0,2.19,1
902249,077,Customer 077,448 Main Street,Brooklyn,NY,06/23/2026,Tuesday,40.68010726771517,-73.91396093950846,23,0.88,0.13,0.25,1.26,2
902250,083,Customer 083,7242 Main Street,Brooklyn,NY,06/23/2026,Tuesday,40.63287188101084,-74.16028394578468,16,4.18,0.0,0.25,4.43,1
902251,084,Customer 084,5899 Main Street,Brooklyn,NY,06/23/2026,Tuesday,40.66480658774192,-73.9572281363883,15,0.55,0.2,0.0,0.75,1
902252,085,Customer 085,4546 Main Street,Brooklyn,NY,06/23/2026,Tuesday,40.6758490834141,-73.87795663986044,11,0.87,0.09,0.0,0.96,1
902253,087,Customer 087,1923 Main Street,Brooklyn,NY,06/23/2026,Tuesday,40.66150707860249,-73.87346498223229,99,8.72,0.0,0.0,8.72,1
902254,089,Customer 089,4343 Main Street,Bronx,NY,06/23/2026,Tuesday,40.830728643622344,-73.89126472129591,33,6.05,0.0,0.25,6.3,1
902255,012,Customer 012,4212 Main Street,Brooklyn,NY,06/24/2026,Wednesday,40.636920669008184,-74.1652722110478,16,0.41,0.0,0.0,0.41,1
902256,015,Customer 015,7855 Main Street,Bronx,NY,06/24/2026,Wednesday,40.82239448550935,-73.91429829435131,21,0.58,0.0,0.0,0.58,1
902263,032,Customer 032,152 Main Street,Bronx,NY,06/24/2026,Wednesday,40.853589534832395,-73.89464414584027,21,0.56,0.35,0.25,1.16,2
902257,018,Customer 018,8200 Main Street,Bronx,NY,06/24/2026,Wednesday,40.84297611177931,-73.84592385676613,31,4.1,0.0,0.0,4.1,1
902258,019,Customer 019,774 Main Street,Manhattan,NY,06/24/2026,Wednesday,40.778836484045,-73.98329931044094,4,0.82,0.0,0.0,0.82,1
902259,021,Customer 021,1374 Main Street,Brooklyn,NY,06/24/2026,Wednesday,40.68093339365346,-73.94670663597643,18,1.23,0.0,0.0,1.23,1
902260,024,Customer 024,6468 Main Street,Bronx,NY,06/24/2026,Wednesday,40.896883630705474,-73.85135085346376,7,0.69,0.0,0.0,0.69,1
902261,025,Customer 025,5980 Main Street,Brooklyn,NY,06/24/2026,Wednesday,40.69835136729073,-73.9158925078441,8,0.79,0.0,0.25,1.04,1
902262,026,Customer 026,2341 Main Street,Queens,NY,06/24/2026,Wednesday,40.67584687606802,-73.85557337127459,73,4.29,0.0,0.0,4.29,1
902264,038,Customer 038,3941 Main Street,Manhattan,NY,06/24/2026,Wednesday,40.717842608430665,-73.9892410907712,3,0.67,0.35,0.0,1.02,1
902265,055,Customer 055,8983 Main Street,Queens,NY,06/24/2026,Wednesday,40.69661296220641,-73.82879015350318,25,6.79,0.03,0.0,6.82,1
902266,060,Customer 060,6452 Main Street,Brooklyn,NY,06/24/2026,Wednesday,40.676333247614394,-73.88613509640518,24,0.94,0.15,0.0,1.09,1
902267,067,Customer 067,9459 Main Street,Bronx,NY,06/24/2026,Wednesday,40.86604266971237,-73.92623623009767,14,0.87,0.0,0.0,0.87,1
902268,074,Customer 074,9309 Main Street,Bronx,NY,06/24/2026,Wednesday,40.87654063424415,-73.86675762676278,71,2.38,0.03,0.0,2.41,1
902269,082,Customer 082,8442 Main Street,Bronx,NY,06/24/2026,Wednesday,40.869718152184745,-73.87892875884225,70,0.81,0.0,0.0,0.81,1
902270,086,Customer 086,2070 Main Street,Bronx,NY,06/24/2026,Wednesday,40.85368960688969,-73.90929502876213,33,0.69,0.0,0.0,0.69,1
902271,092,Customer 092,364 Main Street,Brooklyn,NY,06/24/2026,Wednesday,40.63740290973405,-73.92010562279191,35,4.46,0.0,0.0,4.46,1
902272,005,Customer 005,6894 Main Street,Queens,NY,06/25/2026,Thursday,40.69747391202919,-73.82905390354207,25,2.19,0.1,0.0,2.29,1
902277,035,Customer 035,5389 Main Street,Queens,NY,06/25/2026,Thursday,40.594970715995146,-73.77416307485291,1,0.66,0.0,0.0,0.66,1
902273,009,Customer 009,6650 Main Street,Queens,NY,06/25/2026,Thursday,40.600009486593315,-73.74405287870175,1,0.54,0.0,0.0,0.54,2
902285,066,Customer 066,3733 Main Street,Brooklyn,NY,06/25/2026,Thursday,40.66065294279969,-73.87876303673895,1,0.81,0.1,0.0,0.91,3
902280,043,Customer 043,1527 Main Street,Queens,NY,06/25/2026,Thursday,40.68152075934443,-73.85443641970784,1,0.55,0.11,0.0,0.66,4
902274,018,Customer 018,9291 Main Street,Bronx,NY,06/25/2026,Thursday,40.84297611177931,-73.84592385676613,31,3.51,0.0,0.0,3.51,1
902275,023,Customer 023,1102 Main Street,Queens,NY,06/25/2026,Thursday,40.76091447600587,-73.88181045003793,5,1.1,0.0,0.04,1.14,1
902279,040,Customer 040,9722 Main Street,Queens,NY,06/25/2026,Thursday,40.76395482312956,-73.91128512522792,5,0.59,0.0,0.0,0.59,2
902276,030,Customer 030,8438 Main Street,Brooklyn,NY,06/25/2026,Thursday,40.63878496266752,-73.97263862633669,17,3.17,0.0,0.0,3.17,1
902278,039,Customer 039,8847 Main Street,Bronx,NY,06/25/2026,Thursday,40.84909985735391,-73.92113692416197,70,0.47,0.0,0.0,0.47,1
902281,048,Customer 048,9366 Main Street,Queens,NY,06/25/2026,Thursday,40.75405265049564,-73.81832518415463,2,0.56,0.0,0.0,0.56,1
902284,056,Customer 056,989 Main Street,Queens,NY,06/25/2026,Thursday,40.7572560717902,-73.91514119505781,2,0.9,0.0,0.0,0.9,2
902282,049,Customer 049,3043 Main Street,Bronx,NY,06/25/2026,Thursday,40.84161725986629,-73.90132809233144,7,0.49,0.35,0.0,0.84,1
902283,050,Customer 050,6127 Main Street,Bronx,NY,06/25/2026,Thursday,40.88504380789946,-73.85462851943738,7,0.92,0.0,0.0,0.92,2
902286,075,Customer 075,2425 Main Street,Manhattan,NY,06/25/2026,Thursday,40.70710965261643,-73.94500754484459,6,1.66,0.14,0.0,1.8,1
902287,078,Customer 078,1974 Main Street,Manhattan,NY,06/25/2026,Thursday,40.76169824334662,-73.94957140792144,21,0.52,0.15,0.0,0.67,1
902288,090,Customer 090,9940 Main Street,Queens,NY,06/25/2026,Thursday,40.66953057344241,-73.7824756165742,34,6.11,0.0,0.0,6.11,1
